,OrderId,OrderItemId,QuantityOrdered,ItemPrice,PromotionDiscount,batch_id,total_sales,pd,net_sale
25153,402-6488790-3002750,13021500000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",861,499.0,10.0,489.0
25154,402-6489392-9303510,63878500000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",128,499.0,10.0,489.0
25155,402-6489713-2569165,61545500000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",477,699.0,10.0,689.0
25156,402-6489778-5988318,40000600000000.0,1,1999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",393,1999.0,10.0,1989.0
25157,402-6491087-7240359,43234100000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1070,499.0,10.0,489.0
25158,402-6492916-7069110,21232200000000.0,1,1999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",29,1999.0,10.0,1989.0
25159,402-6493996-9761137,4364140000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",313,499.0,10.0,489.0
25160,402-6494245-9401901,56685200000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1326,499.0,10.0,489.0
25161,402-6494950-9432312,27543000000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",386,199.0,10.0,189.0
25163,402-6495049-2673140,62174100000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",100,549.0,10.0,539.0
25164,402-6496815-0810738,6783730000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",34,599.0,10.0,589.0
25165,402-6497053-8214739,3487750000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",138,499.0,10.0,489.0
25166,402-6497176-4184329,52497300000000.0,2,3198.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",755,6396.0,10.0,6386.0
25167,402-6498023-4551522,7323910000000.0,1,379.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",329,379.0,10.0,369.0
25168,402-6498201-1151522,43399800000000.0,1,422.88,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1112,422.88,10.0,412.88
25169,402-6498665-8351512,62467100000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",668,599.0,10.0,589.0
25170,402-6499029-2372309,25575100000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",107,199.0,10.0,189.0
25171,402-6499839-1393933,46966200000000.0,1,849.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",327,849.0,10.0,839.0
25172,402-6501006-6051516,14910700000000.0,1,616.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",316,616.0,10.0,606.0
25173,402-6503258-7176306,2887940000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",344,199.0,10.0,189.0
25174,402-6504310-0944308,48679000000000.0,1,369.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",690,369.0,10.0,359.0
25175,402-6505206-4212351,45970100000000.0,1,359.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",75,359.0,10.0,349.0
25176,402-6505828-3949146,60219700000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",128,549.0,10.0,539.0
25177,402-6506549-8882728,9396810000000.0,1,299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",490,299.0,10.0,289.0
25178,402-6507634-5539535,2224660000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",756,499.0,10.0,489.0
25179,402-6509144-5964332,48615500000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",315,499.0,10.0,489.0
25180,402-6510132-9769905,61401900000000.0,1,689.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",26,689.0,10.0,679.0
25184,402-6510200-5559555,20369900000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",44,499.0,10.0,489.0
25185,402-6511455-4129163,64135900000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",838,499.0,10.0,489.0
25186,402-6512516-4380367,67707600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1505,499.0,10.0,489.0
25187,402-6512578-8176366,37787900000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",742,699.0,10.0,689.0
25188,402-6513013-1967523,1544820000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1312,499.0,10.0,489.0
25189,402-6514069-0691555,49923600000000.0,1,1412.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",119,1412.0,10.0,1402.0
25191,402-6515993-7090742,27863900000000.0,1,749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",414,749.0,10.0,739.0
25192,402-6516629-9462722,44365200000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",77,499.0,10.0,489.0
25193,402-6517455-2155551,27717100000000.0,1,999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",174,999.0,10.0,989.0
25194,402-6518302-3108320,30067400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",520,499.0,10.0,489.0
25195,402-6518584-3043550,50026000000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1340,399.0,10.0,389.0
25196,402-6518906-6165115,53991700000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1010,799.0,10.0,789.0
25197,402-6520667-8382731,32476200000000.0,1,1099.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",173,1099.0,10.0,1089.0
25198,402-6520994-0185122,14400100000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1220,549.0,10.0,539.0
25199,402-6521139-5517936,56626400000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",309,549.0,10.0,539.0
25200,402-6521566-3155561,22160900000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1110,499.0,10.0,489.0
25201,402-6522140-0159521,48345500000000.0,1,899.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1438,899.0,10.0,889.0
25202,402-6522254-7896341,7884880000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",76,799.0,10.0,789.0
25203,402-6524853-5501135,56227500000000.0,1,1699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",606,1699.0,10.0,1689.0
25204,402-6526521-5974763,61638100000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",110,499.0,10.0,489.0
25205,402-6526635-1121945,47998400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",928,499.0,10.0,489.0
25206,402-6527404-3677156,38570000000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",132,549.0,10.0,539.0
25207,402-6527611-8292358,23738000000000.0,1,299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",932,299.0,10.0,289.0
25208,402-6527750-0361900,56885000000000.0,1,2570.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",166,2570.0,10.0,2560.0
25209,402-6528390-2515557,15971400000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",544,699.0,10.0,689.0
25210,402-6528535-6996336,54618300000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",329,399.0,10.0,389.0
25211,402-6528844-4231556,18262700000000.0,1,649.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",220,649.0,10.0,639.0
25212,402-6533029-5204341,36356000000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",977,549.0,10.0,539.0
25213,402-6534100-1213159,44096000000000.0,1,1899.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",515,1899.0,10.0,1889.0
25214,402-6537043-9592346,25447400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",575,499.0,10.0,489.0
25215,402-6537126-1949916,27469800000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",997,499.0,10.0,489.0
25216,402-6537156-4501160,2269440000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",336,549.0,10.0,539.0
25217,402-6537472-9763520,25786500000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",114,699.0,10.0,689.0
25218,402-6538636-8671544,50655600000000.0,1,269.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",19,269.0,10.0,259.0
25220,402-6538971-9916360,4765440000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",930,499.0,10.0,489.0
25221,402-6539340-8255514,60447500000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",382,549.0,10.0,539.0
25222,402-6539981-2675530,238045000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",184,499.0,10.0,489.0
25223,402-6540377-8644321,37433500000000.0,1,999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1132,999.0,10.0,989.0
25224,402-6540458-1116310,30907300000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",285,499.0,10.0,489.0
25225,402-6541881-0902751,47137900000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",69,199.0,10.0,189.0
25226,402-6542511-6401923,34522900000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",543,499.0,10.0,489.0
25227,402-6542738-0618765,28659400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1532,499.0,10.0,489.0
25228,402-6542801-7663500,36239400000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",739,549.0,10.0,539.0
25229,402-6543323-5181150,50557700000000.0,1,569.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",346,569.0,10.0,559.0
25230,402-6544035-0969143,45332000000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",834,499.0,10.0,489.0
25231,402-6544312-5941152,8717340000000.0,1,299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",536,299.0,10.0,289.0
25232,402-6544688-9543550,50322500000000.0,1,1599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",57,1599.0,10.0,1589.0
25233,402-6544893-7604340,7532970000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",505,399.0,10.0,389.0
25234,402-6545098-3415542,38016400000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",44,199.0,10.0,189.0
25236,402-6545316-2957912,38476500000000.0,1,1149.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",583,1149.0,10.0,1139.0
25237,402-6548218-1947555,42075900000000.0,2,5398.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",550,10796.0,10.0,10786.0
25238,402-6548220-7109927,34064700000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1230,799.0,10.0,789.0
25239,402-6548322-2853958,20770600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",258,499.0,10.0,489.0
25240,402-6548683-4258720,2011110000000.0,1,999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",37,999.0,10.0,989.0
25241,402-6549048-6562732,42581200000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1020,499.0,10.0,489.0
25242,402-6549598-8234728,16281200000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",664,549.0,10.0,539.0
25243,402-6550232-4284362,34292500000000.0,1,1999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",831,1999.0,10.0,1989.0
25244,402-6550483-6442723,49034800000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",867,399.0,10.0,389.0
25245,402-6550584-3140344,42532600000000.0,1,3324.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1045,3324.0,10.0,3314.0
25246,402-6554037-4869944,66333500000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",709,699.0,10.0,689.0
25247,402-6554075-3356315,16244300000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1377,499.0,10.0,489.0
25248,402-6554185-3323506,52685400000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",833,699.0,10.0,689.0
25249,402-6554675-0320328,7730840000000.0,1,1599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",499,1599.0,10.0,1589.0
25250,402-6555716-0678727,47846900000000.0,1,1099.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",91,1099.0,10.0,1089.0
25251,402-6556720-8536358,28186300000000.0,1,1349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",276,1349.0,10.0,1339.0
25253,402-6557710-6629923,56006900000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",488,399.0,10.0,389.0
25254,402-6558048-7850757,38388800000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",396,799.0,10.0,789.0
25255,402-6558251-7874757,15775800000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",189,599.0,10.0,589.0
25256,402-6558469-8536321,66027700000000.0,1,1099.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",109,1099.0,10.0,1089.0
25257,402-6559199-1115504,37283600000000.0,1,1999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",299,1999.0,10.0,1989.0
25258,402-6559327-6978711,40679800000000.0,1,849.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",172,849.0,10.0,839.0
25261,402-6559401-4945909,45069500000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",528,499.0,10.0,489.0
25262,402-6559481-8979500,61769300000000.0,1,359.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",223,359.0,10.0,349.0
25263,402-6559493-7649959,68435600000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1156,399.0,10.0,389.0
25264,402-6560669-5149107,18160800000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",624,499.0,10.0,489.0
25265,402-6560738-1920314,41094800000000.0,1,299.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1461,299.0,10.0,289.0
25266,402-6561266-7790753,54194700000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",795,499.0,10.0,489.0
25267,402-6562540-5837126,43750000000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",100,549.0,10.0,539.0
25270,402-6562550-6581164,9799690000000.0,1,1699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",765,1699.0,10.0,1689.0
25271,402-6563417-7902744,27885700000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",171,599.0,10.0,589.0
25273,402-6564548-1575523,60936400000000.0,1,1329.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",137,1329.0,10.0,1319.0
25274,402-6564846-5875503,20711000000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",343,499.0,10.0,489.0
25275,402-6564895-6642731,3537590000000.0,1,1149.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1306,1149.0,10.0,1139.0
25276,402-6564974-9335552,67380200000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",802,499.0,10.0,489.0
25277,402-6565894-2238718,6660570000000.0,1,849.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",5,849.0,10.0,839.0
25279,402-6566522-1965910,20222000000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",237,499.0,10.0,489.0
25280,402-6567539-9149914,46190500000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",168,699.0,10.0,689.0
25281,402-6570832-0814744,5822500000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1432,399.0,10.0,389.0
25282,402-6571352-0965936,67398900000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",166,499.0,10.0,489.0
25283,402-6572980-4341122,40812700000000.0,1,1199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",787,1199.0,10.0,1189.0
25284,402-6573075-7711540,64966700000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",358,799.0,10.0,789.0
25285,402-6574209-0533117,61504700000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",991,199.0,10.0,189.0
25287,402-6574665-4248367,55663700000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",292,549.0,10.0,539.0
25288,402-6575071-6576308,47481100000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",217,599.0,10.0,589.0
25289,402-6575525-2184315,53563100000000.0,1,449.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",335,449.0,10.0,439.0
25290,402-6575772-7348367,32878400000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",61,599.0,10.0,589.0
25291,402-6576557-4841920,36390600000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",140,199.0,10.0,189.0
25292,402-6576652-1683542,59851200000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",475,399.0,10.0,389.0
25293,402-6577143-7265126,52463000000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1121,699.0,10.0,689.0
25294,402-6580450-9113923,12114000000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",483,499.0,10.0,489.0
25295,402-6580806-6232303,11108800000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",520,699.0,10.0,689.0
25296,402-6580921-8631502,42724400000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",886,699.0,10.0,689.0
25297,402-6581109-1088309,40802800000000.0,1,899.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1383,899.0,10.0,889.0
25298,402-6583007-8605934,8907020000000.0,1,1099.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",110,1099.0,10.0,1089.0
25299,402-6584626-5764347,59250200000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",221,599.0,10.0,589.0
25300,402-6586497-5710700,35043300000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",42,599.0,10.0,589.0
25301,402-6586942-2007550,8345700000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",117,599.0,10.0,589.0
25302,402-6587070-1991563,7349500000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",983,499.0,10.0,489.0
25303,402-6588324-1513165,39049800000000.0,1,749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",236,749.0,10.0,739.0
25304,402-6588357-1201910,13447700000000.0,1,749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",195,749.0,10.0,739.0
25305,402-6589298-7726769,11091100000000.0,1,569.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1156,569.0,10.0,559.0
25306,402-6589675-3717132,32066400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1232,499.0,10.0,489.0
25307,402-6589958-3633110,34033100000000.0,1,679.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",344,679.0,10.0,669.0
25308,402-6590074-4146765,43446000000000.0,1,1399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",134,1399.0,10.0,1389.0
25311,402-6590254-6849133,41273300000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",311,499.0,10.0,489.0
25312,402-6590437-0769943,61709400000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",545,499.0,10.0,489.0
25313,402-6591133-9463522,20138100000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1431,499.0,10.0,489.0
25314,402-6591249-4481169,17009100000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",989,499.0,10.0,489.0
25315,402-6591869-3500347,38376200000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",48,499.0,10.0,489.0
25316,402-6591961-9529162,31906100000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",18,499.0,10.0,489.0
25317,402-6593057-2180337,31888900000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",903,349.0,10.0,339.0
25318,402-6593402-5921117,9517200000000.0,1,629.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",511,629.0,10.0,619.0
25319,402-6597351-9801913,12432900000000.0,1,1429.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",142,1429.0,10.0,1419.0
25322,402-6597557-0122745,64069900000000.0,1,449.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",42,449.0,10.0,439.0
25324,402-6597570-5342723,34326700000000.0,1,999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",309,999.0,10.0,989.0
25325,402-6597984-2369960,29004900000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",659,399.0,10.0,389.0
25326,402-6598037-4468337,9591870000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1469,199.0,10.0,189.0
25327,402-6598081-1565907,2043380000000.0,1,749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1047,749.0,10.0,739.0
25328,402-6598533-6527526,21493200000000.0,1,1199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",241,1199.0,10.0,1189.0
25329,402-6598580-7479546,18123600000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1319,699.0,10.0,689.0
25330,402-6598850-2976354,47839100000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1375,699.0,10.0,689.0
25331,402-6598996-4732311,57825600000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",910,499.0,10.0,489.0
25332,402-6599517-7900306,1065120000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",817,499.0,10.0,489.0
25333,402-6601796-4087510,32620700000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",893,499.0,10.0,489.0
25334,402-6602295-0422752,48561800000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",423,499.0,10.0,489.0
25335,402-6602507-9642718,67181200000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1427,499.0,10.0,489.0
25336,402-6603682-1357941,57554500000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1521,499.0,10.0,489.0
25337,402-6604449-7332305,56379400000000.0,1,599.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",452,599.0,10.0,589.0
25339,402-6605156-7517910,8365350000000.0,1,1199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",532,1199.0,10.0,1189.0
25340,402-6605520-6089130,2223240000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",966,549.0,10.0,539.0
25341,402-6606239-3602725,35173300000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1187,499.0,10.0,489.0
25342,402-6606910-1429943,52228600000000.0,1,699.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",48,699.0,10.0,689.0
25343,402-6606998-0364361,36054100000000.0,1,1199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",212,1199.0,10.0,1189.0
25344,402-6608511-5483513,50544800000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",407,549.0,10.0,539.0
25345,402-6609661-0181923,44086400000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",162,399.0,10.0,389.0
25347,402-6610030-0332361,52038000000000.0,1,799.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",629,799.0,10.0,789.0
25348,402-6610722-9344307,70057400000000.0,1,1999.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",648,1999.0,10.0,1989.0
25349,402-6611348-4894738,53667100000000.0,1,649.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",644,649.0,10.0,639.0
25350,402-6613482-7256310,4601450000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",446,199.0,10.0,189.0
25351,402-6614096-4781955,48981800000000.0,1,199.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",150,199.0,10.0,189.0
25352,402-6614254-1899544,33172900000000.0,1,449.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",321,449.0,10.0,439.0
25353,402-6615087-9344353,16246900000000.0,1,399.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",22,399.0,10.0,389.0
25354,402-6615572-4227563,7604150000000.0,1,349.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",289,349.0,10.0,339.0
25355,402-6615586-5856320,60886000000000.0,1,549.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1102,549.0,10.0,539.0
25356,402-6615995-2030739,3990190000000.0,1,749.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",837,749.0,10.0,739.0
25357,402-6616151-8858709,22594400000000.0,1,849.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",352,849.0,10.0,839.0
25358,402-6616336-1917916,68666900000000.0,1,499.0,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",598,499.0,10.0,489.0
